Time_4	F_4:5	D_4:5	F_4:7	D_4:7	F_4:9	D_4:9	F_4:11	D_4:11	F_4:13	D_4:13	Meas. Temp. Time	Tact
0,898266314528883	8,8220986071974E-11	0	-4,07453626394272E-10	0	-6,88487489242107E-10	0	-1,16870069177821E-10	0	6,32553565083072E-10	0	0,617531441152096	22,0282489084795
1,92133773677051	-0,0797968759252399	0,067902071156368	0,0353224305354161	0,119427287317095	-0,0302919446025953	0,0262657454183142	-0,0530026921983335	-0,0884767400810205	0,476597508045415	0,0130740818918582	1,63149005826563	22,0357816707324
2,96282461937517	0,153914488195369	0,0183257765244491	-0,0367707678069564	0,0673157811661582	0,0475410770777671	0,0264121064070508	0,337680539507346	-0,131310047363542	0,435100620815319	0,125086630225141	2,64547319244593	22,021971606602
4,01826485618949	-0,126598566682333	0,0580541466046611	0,109244358983688	0,0628123821730782	-0,0769382167454751	0,0526652088320958	0,255681405573796	0,00459851804701827	-0,44739520371877	0,266292804544335	3,65945695526898	22,0226984520826
5,08288830611855	-0,215001298398874	0,138559711758688	0,115397972312621	0,0189356295026641	-0,130152759313205	-0,00829570551206871	-0,0546742035398893	0,0381305445303752	0,26704149928446	0,0748305289132674	4,67342814523727	22,0372353616935
6,1417225850746	-0,115952897728675	0,0467438568450405	0,185128982170681	0,0411633313974846	-0,170938639865653	0,0196396016983869	0,125009739824236	-0,113581790240673	-0,2192925833142	0,081930604710891	5,6873968206346	22,0459575074601
7,18330690730363	0,191039418517448	0,174608586356044	0,102356264226273	0,0122357696488393	-0,0688490195666418	0,0103514203260744	0,0198496375760442	0,00370144862461075	0,42587061175027	0,1661046198234	6,70138498395681	22,0314205978492
8,24202865920961	0,058413951187049	0,231534203777159	0,00544547993922606	-0,0176049225908343	-0,0761012417005986	-0,000260388905886089	0,23477998431963	-0,156725878859419	-0,58927312831247	0,0284147755246238	7,71534297242761	22,0274956322542
9,28387952595949	-0,059548282535161	0,14731361230389	-0,0226826714433628	-0,00712177098472466	-0,142522039373489	0,000672323624044679	-0,0549613638172559	0,0750725345147742	0,496153965078975	0,0828910916061716	8,72932987846434	22,0256058340048
10,3340963702649	0,0292063214765221	0,0367730664522981	0,0783536408812324	0,0728275879708491	-0,0833016665706054	0,00676674251107556	0,39160554031605	-0,0227879832575439	-0,45200031588638	0,177267034566029	9,74328786693513	22,0314205978492
11,3723187111318	0,0798906044055911	0,0604481223057292	-0,0547533348021716	0,0438796549290998	-0,0753774451145546	0,00100570447686721	0,429897205956877	-0,104606111998734	-0,00189157626709857	0,35395544575934	10,7572785448283	22,0330196579064
12,4260408673435	-0,0185126288843094	-0,133171284727752	0,00314750375173389	0,126202396061615	-0,0882043398351016	0,0211852909544774	-0,338538646137295	0,0458533484117254	-0,205618438752936	-0,118946820551898	11,7712472202256	22,0343279797713
13,4801332941279	-0,0318401037766307	0,0823671566416806	0,0375917698838748	0,0124725770370731	-0,0624037996194602	0,0500352479007944	-0,0962456391430351	-0,0091787338057685	-0,0603371072825212	0,14832319245528	12,7852441845462	22,0343279797713
14,5384652875364	0,0695918993042142	0,146864937276689	0,0450982096122061	-0,0171775051482115	-0,116763173566596	0,00447578596654807	0,275282733703079	0,035957063390839	-0,0510316043496459	0,071410635636596	13,7991870855913	22,0274956322542
15,5825616661459	-0,00924221566447159	0,0926735037892854	0,0806177105405368	0,0302198803975529	-0,0286468473004788	-0,0154937891747977	0,0541229700688746	-0,0532594817004082	-0,133326109152677	0,0204279571574375	14,8131922222674	22,0226984520826
16,6417926186696	0,0352852166579396	-0,000293759601078136	0,0178080463165315	0,0158884114903657	-0,0718344076071844	-0,0153657331527342	0,193432166378443	0,0467598932867475	-0,0389997815259449	0,192862653786236	15,8271363805979	22,028513215927
17,6890554707497	0,0256304399063083	0,144189995159167	0,102145446855047	0,0353409665491711	-0,00415068768097626	0,0588045746884234	0,0506499076618638	-0,122601798527313	-0,408374872285549	0,0764078093742029	16,8411125997081	22,0314205978491
18,7299904050305	0,0392516010392683	0,107854110460323	-0,0196689211716148	0,0338631891733883	0,0137944736152349	0,0131375419530286	-0,122335841826498	-0,027053047567108	-0,325703236859681	0,315211195534843	17,8551284233108	22,0274956322542
19,7794667081907	0,257891813753758	0,118440908499991	0,144030347059015	0,0396772974823136	0,0153184079199491	-0,00708824177776535	0,171259134890988	0,0455976973088212	0,0442590244138046	0,0996449379558584	18,8690851544961	22,028513215927
20,8081707693636	-0,0620301797102911	0,144223622455144	0,0333655408630875	0,0813577539233705	0,0224618118409126	0,0144638043324505	0,33929083281464	0,0474082635234367	0,0542591610228556	0,214058316303507	19,8830236550421	22,0302576450803
21,8454117989168	-0,00562892249354263	0,13075844053941	-0,00153253268217668	0,00590081575134604	-0,130974100556159	0,00800348842514609	-0,270189676211885	-0,0952313959082147	-0,653192489706726	0,212321163706065	20,8970426218584	22,0226984520826
22,8885073782876	0,0719735884058537	0,0876266392230605	0,0913836600707327	0,00750651333336805	-0,0802897312837558	0,00214864929820635	-0,158055730280921	-0,203682496525118	-0,579357053738477	0,108127067106921	21,9109773505479	22,0357816707324
23,9450068781152	0,0840436578678236	0,0233062166323919	0,0876494237536463	0,0311445663797087	-0,101199184715369	0,0056118762851014	0,0783162434181577	-0,138473780577286	0,329972479838489	-0,0276873781921125	22,9249435113743	22,0372353616935
24,9997292049229	-0,100754689337009	0,125087768451465	0,205127967912176	0,0371336501161608	-0,148946798370616	0,0192700216715167	0,144778365322054	-0,185649694771897	-0,291114955507965	0,0240255790040322	23,9389115581289	22,0256058340048
