Time_4	F_4:3	D_4:3	F_4:5	D_4:5	F_4:7	D_4:7	F_4:9	D_4:9	F_4:11	D_4:11	Meas. Temp. Time	Tact
0,644322079606354	3,59250407200307E-11	0	6,47105480311438E-10	0	-2,74212652584538E-10	0	1,39607436722144E-10	0	-2,86036083707586E-10	0	0,286190598271787	22,0081615424716
1,4738092571497	-0,0923991358167768	-0,062251663032697	0,122396527132423	0,0504627400165418	-0,0794025044970113	0,0161136473301298	-0,220037776423396	0,0119070168337174	0,210703661887237	0,0731946528214422	1,30017310380936	22,0173682518919
2,29427981190383	-0,266884660312371	0,00636948439847629	0,215981019190167	0,089729555106203	0,217261260899249	0,00285734728525711	-0,199916467758612	-0,0117051716669181	0,229500785861092	0,0149526720917805	2,31413297820836	22,0081615424716
3,11304800212383	-0,144621527407253	-0,0415763672600349	0,208005709102963	0,0121484585563678	0,147735198419468	-0,00658767389249704	-0,168491127450579	0,0212266237226117	0,246868319523401	0,0332029448616282	3,32813748624176	22,013976306316
3,94141745287925	-0,0250441350922301	0,0435868810792215	0,11216590841741	0,0595204509368443	0,061559868436234	0,0440230382946254	-0,203251704434024	-0,010983366239401	0,250937930953569	0,0716019631605036	4,34212690684944	22,020437155032
4,77315831463784	-0,270841012983055	-0,0387908307914699	0,183042394271524	0,0704514584208766	0,201383264727156	0,0468669180299628	-0,170422434667216	0,0120527706806968	0,229265527682855	-0,012473010177743	5,35612827166915	22,0173682518919
5,59313224162906	-0,0548691233880163	-0,017615530171696	0,211894962838414	0,0643877250250853	0,0301861547382032	0,107121419302089	-0,156680884320849	0,00811237113694574	0,127300564929556	0,0837776083566126	6,37010889127851	22,013976306316
6,41264285892248	-0,295934903709622	0,0614831842501076	0,2557385704431	0,0418233226665166	0,0314539476612481	0,030054905279755	-0,170078444672527	-0,0724513326209575	0,395174156249595	0,0483043648565911	7,38413477316499	22,0112304456117
7,24401533603668	-0,114760772599311	0,0735719404007398	-0,0197760493542773	0,0931059915709227	0,123007750662509	0,0279285730787251	-0,220274882872218	0,0155254167883498	0,185473804837784	0,0182824323832591	8,39808836113662	22,0173682518919
8,07549845427275	-0,147623684842074	-0,0375948133039969	0,218008409342474	-0,0147394383836286	0,139559413431016	0,0837153784990647	-0,28147307521067	-0,0276730236523406	0,168597953954759	-0,114089920055363	9,41206080839038	22,020437155032
